samp_name,source_mat_id,id,sample_link,EMSL_store_temp,abs_air_humidity,address,adj_room,aero_struc,agrochem_addition,air_temp,air_temp_regm,al_sat,al_sat_meth,alt,amount_light,analysis_type,annual_precpt,annual_temp,arch_struc,avg_dew_point,avg_occup,avg_temp,bathroom_count,bedroom_count,biotic_regm,biotic_relationship,build_docs,build_occup_type,building_setting,built_struc_age,built_struc_set,built_struc_type,carb_dioxide,carb_nitro_ratio,ceil_area,ceil_cond,ceil_finish_mat,ceil_struc,ceil_texture,ceil_thermal_mass,ceil_type,ceil_water_mold,chem_administration,climate_environment,collection_date,collection_date_inc,collection_time,collection_time_inc,cool_syst_id,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,date_last_rain,depth,dew_point,dna_absorb1,dna_absorb2,dna_collect_site,dna_concentration,dna_cont_type,dna_cont_well,dna_container_ID,dna_dnase,dna_isolate_meth,dna_organisms,dna_project_contact,dna_samp_ID,dna_sample_format,dna_sample_name,dna_seq_project,dna_seq_project_PI,dna_seq_project_name,dna_volume,door_comp_type,door_cond,door_direct,door_loc,door_mat,door_move,door_size,door_type,door_type_metal,door_type_wood,door_water_mold,drainage_class,drawings,ecosystem,ecosystem_category,ecosystem_subtype,ecosystem_type,elev,elevator,env_broad_scale,env_local_scale,env_medium,env_package,escalator,exp_duct,exp_pipe,experimental_factor,experimental_factor_other,ext_door,ext_wall_orient,ext_window_orient,extreme_event,fao_class,filter_method,filter_type,fire,fireplace_type,flooding,floor_age,floor_area,floor_cond,floor_count,floor_finish_mat,floor_struc,floor_thermal_mass,floor_water_mold,freq_clean,freq_cook,furniture,gaseous_environment,gender_restroom,geo_loc_name,growth_facil,hall_count,handidness,heat_cool_type,heat_deliv_loc,heat_sys_deliv_meth,heat_system_id,heavy_metals,heavy_metals_meth,height_carper_fiber,horizon_meth,humidity_regm,indoor_space,indoor_surf,inside_lux,int_wall_cond,isotope_exposure,last_clean,lat_lon,light_regm,light_type,link_class_info,link_climate_info,local_class,local_class_meth,max_occup,mech_struc,micro_biomass_C_meth,micro_biomass_N_meth,micro_biomass_meth,microbial_biomass,microbial_biomass_C,microbial_biomass_N,misc_param,non_microb_biomass,non_microb_biomass_method,number_pets,number_plants,number_resident,occup_density_samp,occup_document,occup_samp,org_matter,org_nitro,org_nitro_method,organism_count,other_treatment,oxy_stat_samp,ph,ph_meth,phosphate,pres_animal_insect,prev_land_use_meth,previous_land_use,profile_position,project_ID,proposal_dna,quad_pos,rel_air_humidity,rel_humidity_out,rel_samp_loc,rel_to_oxygen,replicate_number,room_air_exch_rate,room_architec_elem,room_condt,room_connected,room_count,room_dim,room_door_dist,room_door_share,room_hallway,room_loc,room_moist_dam_hist,room_net_area,room_occup,room_samp_pos,room_type,room_vol,room_wall_share,room_window_count,salinity,salinity_meth,samp_collec_device,samp_collec_method,samp_floor,samp_mat_process,samp_room_id,samp_size,samp_sort_meth,samp_store_temp,samp_time_out,samp_type,samp_weather,sample_shipped,season,season_precpt,season_temp,season_use,shad_dev_water_mold,shading_device_cond,shading_device_loc,shading_device_mat,shading_device_type,sieving,size_frac,size_frac_low,size_frac_up,slope_aspect,slope_gradient,soil_horizon,soil_text_measure,soil_texture_meth,soil_type,soil_type_meth,space_typ_state,specific,specific_ecosystem,specific_humidity,start_date_inc,start_time_inc,store_cond,substructure_type,surf_air_cont,surf_humidity,surf_material,surf_moisture,surf_moisture_ph,surf_temp,technical_reps,temp,temp_out,tillage,tot_carb,tot_nitro_cont_meth,tot_nitro_content,tot_org_c_meth,tot_org_carb,tot_phosp,train_line,train_stat_loc,train_stop_loc,typ_occup_density,ventilation_type,vis_media,wall_area,wall_const_type,wall_finish_mat,wall_height,wall_loc,wall_surf_treatment,wall_texture,wall_thermal_mass,wall_water_mold,water_cont_soil_meth,water_content,water_feat_size,water_feat_type,watering_regm,weekday,window_cond,window_cover,window_horiz_pos,window_loc,window_mat,window_open_freq,window_size,window_status,window_type,window_vert_pos,window_water_mold
,,nmdc:fk08mrb94,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.37,0.92,,7.57,,,,,,,,305152,,,1385848,,4_0-15_MAC_RNA_20210810,47,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0g8y666,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.56,1.17,,6.78,,,,,,,,305153,,,1385849,,4_0-15_MAC_RNA_RHIZO_20210810,48,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0h52208,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,,,,,,,,,,,,305154,,,1385850,,6_0-15_MAC_RNA_20210810,39,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk07j6r16,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.32,0.86,,2.3,,,,,,,,305155,,,1385851,,6_0-15_MAC_RNA_RHIZO_20210810,48,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0jbcz80,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.14,0.59,,2.37,,,,,,,,305156,,,1385852,,7_0-15_MAC_RNA_20210810,46,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0e5fc23,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,,,,,,,,,,,,305157,,,1385853,,8_0-15_MAC_RNA_20210810,38,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0fqkz18,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.39,0.96,,6.32,,,,,,,,305158,,,1385854,,8_0-15_MAC_RNA_RHIZO_20210810,46,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0x64114,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,,,,,,,,,,,,305159,,,1385855,,10_0-15_MAC_RNA_RHIZO_20210810,40,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0p8mf62,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.65,1.21,,6.72,,,,,,,,305160,,,1385856,,10_0-15_MAC_RNA_20210810,48,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0hza466,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,,,,,,,,,,,,305161,,,1385857,,11_0-15_MAC_RNA_RHIZO_20210810,32,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk0wnvb45,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,1.6,1.17,,6,,,,,,,,305162,,,1385858,,11_0-15_MAC_RNA_20210810,46,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,nmdc:fk02m2654,53da7915-3809-48bd-92b9-42a793b92aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,row crops,Sorghum bicolor,,,0-0.15,,,,,,,,,,,,,305163,,,1385859,,RNA_plot6_0-15_20210708,46,,,,,,,,,,,,well,,Environmental,Terrestrial,Loam,Soil,,,arid biome [ENVO:01001838],agricultural field [ENVO:00000114],agricultural soil [ENVO:00002259],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA: Arizona, Maricopa",field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,,,,,,,,,,,,,,,,,,O horizon,,,,,,,Agricultural soil,,,,frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRUCE - plot 6 - ambient D2,uuid: 9ad6aa5e-06e5-11ed-b939-0242ac120002,nmdc:fk0d09v49,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.01-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",84,,,,,,,,,,,,,,,
SPRUCE - plot 13 - +4.5 D2,uuid: b249f93e-06e5-11ed-b939-0242ac120002,nmdc:fk0h9yc37,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.04-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",78,,,,,,,,,,,,,,,
SPRUCE - plot 17 - + 9 D2,uuid: e17ca1d4-06e5-11ed-b939-0242ac120002,nmdc:fk0fn1126,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.75-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",63,,,,,,,,,,,,,,,
SPRUCE - plot 6 - ambient D5,uuid: ef06ddf6-06e5-11ed-b939-0242ac120002,nmdc:fk0jk8910,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.01-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",84,,,,,,,,,,,,,,,
SPRUCE - plot 13 - +4.5 D5,uuid: f4026118-06e5-11ed-b939-0242ac120002,nmdc:fk0zbw309,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.04-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",78,,,,,,,,,,,,,,,
SPRUCE - plot 17 - + 9 D5,uuid: f8d945bc-06e5-11ed-b939-0242ac120002,nmdc:fk0sf4q20,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.75-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",63,,,,,,,,,,,,,,,
SPRUCE - plot 6 - ambient D7,uuid: ff06bee2-06e5-11ed-b939-0242ac120002,nmdc:fk0vqmg33,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.01-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",84,,,,,,,,,,,,,,,
SPRUCE - plot 13 - +4.5 D7,uuid: 0792e16c-06e6-11ed-b939-0242ac120002,nmdc:fk0krng22,bb6bb33f-e3fa-4fc8-a27d-339203257cf7,-80,,,,,,,,,,,,natural organic matter,804 mm/year,5.0 C,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-23,,,,,,"conifers (e.g. pine,spruce,fir,cypress)",,,,0.04-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environmental,Terrestrial,Peat,Soil,1289 ft,,__temperate woodland biome [ENVO:01000221],peatland [ENVO:00000044],peat soil [ENVO:00005774],Soil,,,,,,,,,,Histosols,,,,,,,,,,,,,,,,,,,"USA: Minnesota, Marcel Experimental Forest",field_incubation,,,,,,,,,,,,,,,,,,47.2372 -93.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aerobic,,"Zhang, Hailin, and Kendal Hender10 minson. Procedures used by OSU Soil, Water and Forage Analytical Laboratory. Oklahoma Cooperative Extension Service, 2016",,,,,,11111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80 celsius,,soil,,10 grams,,,,,,,,,,,,,,,,,,,,,,,Bog,,,,frozen,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Gardner, Walter H. ""Water content."" Methods of Soil Analysis: Part 1 Physical and Mineralogical Methods 5 (1986): 493-544",78,,,,,,,,,,,,,,,
